Date,pH,Temperature (°C),D.O. (mg/L),Turbidity (NTU),TSS (g/L),NO3-N (mg/L),NH4-N (mg/L),ORP (MV),Conductivity (mS/cm)
44114.27083,6.44528,19.2328,3.84451,26.3375,0.511151,53.8191,12.0955,161.688,1.09221
44114.28125,6.44398,19.1503,4.01069,26.4136,0.510276,54.0481,12.0507,163.738,1.09229
44114.29167,6.43583,19.087,4.17774,26.5128,0.508522,54.043,12.0683,166.045,1.09213
44114.30208,6.42778,19.0732,4.37711,26.5522,0.506279,54.5732,11.9468,168.673,1.0919
44114.3125,6.4141,19.1118,4.63154,26.51,0.507358,54.3819,11.9551,171.429,1.09168
44114.32292,6.4166,19.2176,4.94603,26.7095,0.513477,53.9227,11.9792,174.569,1.09117
44114.33333,6.41688,19.3607,5.25889,26.8621,0.506438,57.4334,11.2191,178.093,1.0908
44114.34375,6.42412,19.5426,5.55012,26.7522,0.505586,56.9889,11.3028,181.746,1.09036
44114.35417,6.43369,19.7591,5.83709,26.8318,0.503736,56.0493,11.4072,185.72,1.0899
44114.36458,6.46042,19.9869,6.11074,26.9527,0.504815,55.2855,11.536,189.565,1.08944
44114.375,6.47344,20.2359,6.38395,26.908,0.503868,55.0185,11.5743,193.41,1.08902
44114.38542,6.48085,20.5505,6.61468,27.2417,0.503888,53.2395,11.9175,196.999,1.08837
44114.39583,6.48944,20.8949,6.84472,27.1319,0.503153,53.2007,11.8917,199.947,1.08787
44114.40625,6.49924,21.2975,7.07863,27.4577,0.505491,53.5683,11.7859,200.78,1.08728
44114.41667,6.50342,21.7488,7.312,27.5325,0.503506,54.1927,11.6754,201.933,1.08665
44114.42708,6.53255,22.2074,7.54029,27.4671,0.506719,57.5583,10.997,203.856,1.08595
44114.4375,6.54802,22.6791,7.76634,27.5128,0.506742,57.0887,11.0589,205.586,1.08525
44114.44792,6.57361,23.1458,7.98409,27.6977,0.509044,57.3259,10.9224,208.021,1.08481
44114.45833,6.58552,23.5746,8.16918,27.8567,0.502589,55.6182,11.2178,210.713,1.08418
44114.46875,6.5996,23.9667,8.30446,27.7778,0.507474,57.2624,10.8918,213.34,1.08372
44114.47917,6.59674,24.3546,8.40565,27.8503,0.508268,55.3201,11.228,216.032,1.08331
44114.48958,6.60401,24.7354,8.44341,28.2321,0.507096,56.067,11.0666,218.98,1.08259
44114.5,6.60672,25.0846,8.47407,28.601,0.511143,55.4647,11.2002,219.557,1.08268
44114.51042,6.61945,25.38,8.44964,28.315,0.517559,57.4464,10.7924,224.363,1.0823
44114.52083,6.60635,25.656,8.4687,28.3329,0.510268,55.3889,11.1887,227.439,1.08219
44114.53125,6.62011,25.8979,8.48809,28.5216,0.512218,57.3712,10.8002,230.323,1.08186
44114.54167,6.6159,26.1082,8.42584,28.7731,0.509965,54.2107,11.3727,233.015,1.08191
44114.55208,6.64412,26.3001,8.368,28.5993,0.50947,55.3419,11.1546,235.258,1.0818
44114.5625,6.63643,26.4131,8.34764,28.6366,0.512186,56.1658,10.9885,237.308,1.08198
44114.57292,6.63541,26.4997,8.2905,28.7641,0.508589,56.5036,10.9402,238.911,1.08188
44114.58333,6.64105,26.538,8.21791,28.8379,0.512432,56.0329,11.0118,240.449,1.08239
44114.59375,6.62762,26.5276,8.17738,28.5982,0.511557,55.3138,11.1515,241.602,1.08244
44114.60417,6.61418,26.5085,8.08964,29.0313,0.510966,55.1326,11.1523,242.115,1.0827
44114.61458,6.6029,26.4351,7.98606,28.9152,0.511581,55.383,11.0879,241.794,1.08311
44114.625,6.58712,26.3485,7.87642,29.0357,0.511082,58.1708,10.5418,241.538,1.08343
44114.63542,6.58585,26.2385,7.73768,28.8851,0.513071,57.4777,10.7302,240.513,1.08377
44114.64583,6.58561,26.0629,7.56385,29.0439,0.511669,56.6348,10.7958,239.103,1.08423
44114.65625,6.54721,25.8527,7.37654,28.7902,0.507773,56.9986,10.7703,236.988,1.08462
44114.66667,6.52445,25.6298,7.1483,28.8337,0.516134,56.4734,10.8564,235.065,1.08521
44114.67708,6.51286,25.4032,6.91119,28.9102,0.508706,56.7959,10.7816,232.502,1.08579
44114.6875,6.49224,25.1555,6.64867,28.9521,0.506285,56.6428,10.8156,229.618,1.08649
44114.69792,6.47151,24.8651,6.36051,28.9884,0.505855,56.9629,10.7563,226.927,1.08704
44114.70833,6.43154,24.5455,6.06277,28.7007,0.508986,58.9744,10.3961,223.53,1.08779
44114.71875,6.40054,24.2428,5.75132,28.5371,0.508942,57.7958,10.6035,219.877,1.08848
44114.72917,6.37176,23.951,5.42346,28.5797,0.506641,59.1571,10.3368,216.096,1.08909
44114.73958,6.34522,23.6771,5.10749,28.674,0.51015,57.1625,10.6961,211.546,1.08973
44114.75,6.32435,23.4367,4.80822,28.3389,0.515261,57.6018,10.6554,206.996,1.09024
44114.76042,6.30571,23.1968,4.52928,28.2007,0.513759,58.055,10.554,202.895,1.09066
44114.77083,6.29385,22.9631,4.29372,28.0298,0.515459,57.9308,10.5614,198.985,1.0912
44114.78125,6.29215,22.7257,4.10669,28.0637,0.516469,57.9459,10.5998,195.717,1.09158
44114.79167,6.27687,22.4987,3.95684,27.7448,0.516575,57.1013,10.7399,193.218,1.09216
44114.80208,6.27412,22.3002,3.835,27.6309,0.512747,56.6279,10.847,190.975,1.09256
44114.8125,6.285,22.1077,3.74423,27.4259,0.515206,56.1707,10.9266,188.796,1.09292
44114.82292,6.26749,21.9141,3.67672,27.2922,0.518747,56.4349,10.8378,186.937,1.09322
44114.83333,6.26369,21.7572,3.62765,27.3348,0.520069,56.494,10.8538,185.399,1.09359
44114.84375,6.25425,21.6187,3.59344,26.9127,0.522342,56.0178,10.9434,183.861,1.09381
44114.85417,6.24591,21.4677,3.57545,26.7301,0.519459,56.5198,10.8449,182.9,1.09404
44114.86458,6.23193,21.3393,3.56299,26.5459,0.524046,56.2139,10.9046,181.746,1.0943
44114.875,6.23277,21.2277,3.55441,26.5782,0.522877,56.5261,10.8233,181.105,1.09432
44114.88542,6.23474,21.1093,3.55594,26.5228,0.527955,56.6795,10.829,180.529,1.09455
44114.89583,6.22878,21.0076,3.5657,26.2921,0.525666,59.8714,10.2417,180.593,1.09477
44114.90625,6.22173,20.9242,3.56972,26.3016,0.52532,59.048,10.4187,180.465,1.09482
44114.91667,6.21463,20.8254,3.57888,26.0955,0.524048,58.8046,10.4456,180.401,1.09494
44114.92708,6.20984,20.7407,3.59495,26.1246,0.524332,59.2,10.3573,180.593,1.09507
44114.9375,6.18793,20.6504,3.606,25.9917,0.531611,58.373,10.5142,180.465,1.09501
44114.94792,6.18883,20.5629,3.62035,25.721,0.528212,56.9713,10.7473,180.593,1.09517
44114.95833,6.20002,20.4839,3.63436,25.6704,0.531441,56.777,10.7984,180.785,1.09528
44114.96875,6.18951,20.3965,3.64863,25.6652,0.525963,56.569,10.851,180.529,1.09528
44114.97917,6.19724,20.3037,3.66515,25.7725,0.535156,56.786,10.8158,180.849,1.09536
44114.98958,6.18898,20.2068,3.67861,25.4061,0.533418,56.8441,10.7855,181.105,1.09554
44115,6.18761,20.1224,3.7024,25.3539,0.531975,58.724,10.4333,181.105,1.09557
44115.01042,6.18624,20.0422,3.72948,25.495,0.533324,57.3277,10.6634,181.298,1.09564
44115.02083,6.17803,19.9648,3.75244,27.4833,0.533205,57.1344,10.7139,181.298,1.09575
44115.03125,6.17211,19.893,3.78061,27.1989,0.534647,58.4563,10.489,181.234,1.09563
44115.04167,6.17877,19.824,3.80891,27.0721,0.53715,57.0897,10.7215,181.105,1.09522
44115.05208,6.17514,19.7522,3.84833,26.5438,0.534881,57.3585,10.6543,181.105,1.09555
44115.0625,6.18067,19.6846,3.88487,26.2655,0.535663,56.8985,10.7563,180.913,1.09557
44115.07292,6.16903,19.6143,3.93195,26.1795,0.5329,56.731,10.7426,180.08,1.09553
44115.08333,6.16081,19.5426,3.973,25.9424,0.53554,56.1169,10.8707,179.76,1.09536
44115.09375,6.16632,19.4682,4.00976,25.6356,0.53398,56.2319,10.8619,179.824,1.09541
44115.10417,6.19245,19.391,4.04931,25.4384,0.536542,56.1917,10.826,179.632,1.09535
44115.11458,6.17047,19.314,4.08606,25.0072,0.534536,56.0062,10.8732,179.696,1.09535
44115.125,6.17138,19.2314,4.11916,24.9999,0.536202,55.9561,10.8349,179.696,1.09546
44115.13542,6.16655,19.1461,4.14647,25.0663,0.533782,56.0413,10.8327,179.632,1.09537
44115.14583,6.17317,19.054,4.17475,24.9236,0.5353,56.8425,10.6645,179.503,1.09538
44115.15625,6.19816,18.9675,4.18564,24.8214,0.537004,57.8188,10.4709,179.567,1.09541
44115.16667,6.18877,18.8906,4.19719,24.8074,0.536984,56.3006,10.7635,179.503,1.09532
44115.17708,6.18397,18.8164,4.20953,24.8387,0.536002,57.1495,10.615,179.567,1.09527
44115.1875,6.1769,18.7492,4.22287,24.8247,0.539496,56.8412,10.6585,179.247,1.09526
44115.19792,6.17556,18.6806,4.2404,24.9626,0.532104,56.084,10.7854,179.055,1.09529
44115.20833,6.17648,18.6024,4.25871,24.842,0.537663,55.7533,10.8283,179.119,1.09509
44115.21875,6.20385,18.5284,4.27392,24.7135,0.537168,55.7209,10.8512,179.183,1.09524
44115.22917,6.19328,18.4462,4.29814,24.7544,0.537774,56.106,10.7618,179.311,1.09523
44115.23958,6.18503,18.3723,4.34489,24.5893,0.53701,55.7833,10.8152,179.888,1.09509
44115.25,6.17911,18.312,4.41448,24.5658,0.539136,56.3682,10.6933,180.913,1.09499
44115.26042,6.16169,18.2518,4.49728,24.5759,0.540271,55.7821,10.7634,182.259,1.09492
44115.27083,6.1719,18.2011,4.59535,24.5079,0.5379,56.8326,10.5817,183.797,1.09479
44115.28125,6.16258,18.1587,4.71119,24.5915,0.538276,56.1415,10.6735,185.143,1.09469
44115.29167,6.16024,18.1465,4.8576,24.377,0.535677,55.6758,10.7274,187.065,1.09455
44115.30208,6.15113,18.1793,5.04993,24.5424,0.541203,56.1894,10.603,188.924,1.09432
44115.3125,6.14795,18.2696,5.33951,26.0536,0.527226,57.148,10.4093,191.039,1.09408
44115.32292,6.17715,18.4325,5.71395,28.2398,0.506838,55.1983,10.6768,193.346,1.09366
44115.33333,6.19155,18.6504,6.07086,28.4528,0.503199,55.4198,10.616,196.422,1.09316
44115.34375,6.1991,18.8919,6.39625,28.4441,0.505448,57.6244,10.1496,199.883,1.09254
44115.35417,6.20676,19.1778,6.73209,28.3881,0.509065,56.1096,10.41,204.24,1.092
44115.36458,6.23851,19.4847,7.04382,28.4761,0.508636,55.8212,10.4577,207.829,1.09128
44115.375,6.25526,19.7673,7.28903,28.651,0.505168,56.6569,10.272,210.841,1.09054
44115.38542,6.27329,20.1211,7.57515,28.9545,0.509483,55.0312,10.5504,213.02,1.08985
44115.39583,6.28582,20.5755,7.89354,28.8205,0.506787,55.3928,10.5302,215.776,1.08919
44115.40625,6.29621,21.1023,8.17801,29.1693,0.51076,55.0708,10.6258,216.481,1.08819
44115.41667,6.31456,21.648,8.42621,29.1224,0.507283,56.2222,10.45,217.442,1.08735
44115.42708,6.32929,22.1259,8.58866,29.4654,0.505966,55.4918,10.618,218.403,1.08648
44115.4375,6.36118,22.7045,8.78726,29.7286,0.506848,54.9958,10.7371,219.621,1.0856
44115.44792,6.39393,23.2095,8.89775,30.0043,0.501681,57.4932,10.3156,221.479,1.08491
44115.45833,6.44554,23.5974,8.91772,29.9315,0.505904,57.3842,10.2741,221.992,1.08453
44115.46875,6.44095,24.1597,9.07284,30.0854,0.508494,57.714,10.216,223.658,1.08341
44115.47917,6.4756,24.6361,9.14705,29.9764,0.504801,57.6961,10.2287,224.748,1.08299
44115.48958,6.48994,25.1251,9.15652,30.7039,0.507826,55.5645,10.6025,227.119,1.08232
44115.5,6.49176,25.5353,9.0959,30.4089,0.508404,59.7275,9.89585,229.81,1.082
44115.51042,6.50365,25.9387,9.01453,30.484,0.508685,59.8224,9.87971,232.374,1.08147
44115.52083,6.49417,26.2928,8.97328,30.7998,0.503153,58.4585,10.123,234.873,1.08138
44115.53125,6.52602,26.6233,8.89997,30.3929,0.499676,58.2248,10.1446,237.437,1.08097
44115.54167,6.52532,26.8842,8.79266,30.4132,0.503347,57.5516,10.2863,238.398,1.08074
44115.55208,6.53459,27.1046,8.65426,30.4086,0.531645,57.5001,10.2606,240.577,1.08071
44115.5625,6.54043,27.2707,8.57955,30.7342,0.500013,57.6035,10.2736,242.115,1.0807
44115.57292,6.54955,27.4028,8.4735,30.7644,0.504457,57.1995,10.3485,243.525,1.08066
44115.58333,6.55194,27.5085,8.37241,30.9529,0.498435,56.4555,10.4739,244.678,1.08065
44115.59375,6.54531,27.5502,8.25961,31.2066,0.495176,57.1223,10.3945,244.87,1.08103
44115.60417,6.56426,27.5517,8.14405,31.3159,0.49977,56.7037,10.4674,244.55,1.08119
44115.61458,6.54966,27.4772,8.04189,31.2451,0.500699,58.2505,10.1569,244.037,1.08155
44115.625,6.53721,27.3568,7.91805,31.3505,0.499519,57.9682,10.2131,243.204,1.08202
44115.63542,6.5403,27.1876,7.81039,31.5082,0.498953,57.2768,10.3031,242.563,1.0826
44115.64583,6.51206,26.9729,7.67181,31.418,0.496604,56.3502,10.4638,241.218,1.08314
44115.65625,6.49827,26.7382,7.50441,31.3389,0.502009,57.2293,10.2867,239.487,1.08366
44115.66667,6.46986,26.4659,7.30711,31.2964,0.489951,57.581,10.2274,238.077,1.08448
44115.67708,6.43238,26.1667,7.08867,31.1353,0.497968,59.9635,9.80057,236.283,1.08516
44115.6875,6.41277,25.8687,6.82865,31.422,0.502669,58.9266,9.92007,234.232,1.08588
44115.69792,6.39082,25.5484,6.5457,31.2392,0.500216,58.6031,9.96596,231.989,1.08659
44115.70833,6.34082,25.2568,6.24274,31.1856,0.497031,59.9671,9.74109,228.977,1.08743
44115.71875,6.3053,24.9488,5.91059,30.8958,0.495471,59.6558,9.76754,225.389,1.0881
44115.72917,6.27084,24.6491,5.57301,30.8893,0.497398,58.9239,9.93921,222.056,1.08882
44115.73958,6.25206,24.3374,5.23394,30.605,0.499819,58.4632,10.0133,218.019,1.08954
44115.75,6.20166,24.0267,4.91945,30.356,0.500266,58.7498,9.99055,214.174,1.09008
44115.76042,6.18058,23.7398,4.63412,30.2549,0.50457,58.6428,10.0133,210.328,1.09072
44115.77083,6.17198,23.4893,4.38969,30.1121,0.505148,58.4718,10.0745,206.676,1.09133
44115.78125,6.15203,23.228,4.1995,29.9796,0.506162,58.1386,10.1162,203.856,1.09183
44115.79167,6.15131,22.9787,4.04641,29.8491,0.505818,57.3825,10.2799,201.356,1.09227
44115.80208,6.14159,22.7483,3.92864,29.5048,0.511687,57.5616,10.2609,199.306,1.09291
44115.8125,6.12177,22.5536,3.84483,29.4836,0.517135,57.2398,10.3103,197.127,1.09335
44115.82292,6.12011,22.3776,3.79652,29.053,0.51498,57.8349,10.2271,195.332,1.09371
44115.83333,6.10148,22.2159,3.76359,28.8978,0.518325,57.7402,10.1877,193.794,1.09391
44115.84375,6.10661,22.0375,3.73949,28.5659,0.520373,57.7489,10.233,192.961,1.09433
44115.85417,6.09699,21.8622,3.71698,28.288,0.521157,57.7669,10.2223,192.192,1.09457
44115.86458,6.09309,21.7012,3.70588,28.3696,0.525141,57.6686,10.2602,191.295,1.09497
44115.875,6.07899,21.5529,3.70485,27.8932,0.526096,58.0493,10.1954,190.334,1.09524
44115.88542,6.07181,21.4412,3.70526,28.0775,0.52567,57.4801,10.2995,189.693,1.09535
44115.89583,6.068,21.3142,3.70509,27.765,0.526832,57.4662,10.2776,189.052,1.09558
44115.90625,6.06877,21.1984,3.71462,27.5223,0.525579,57.4835,10.3084,188.283,1.09586
44115.91667,6.05706,21.0967,3.73614,27.5305,0.538914,57.3827,10.3327,186.296,1.09613
44115.92708,6.05789,21.0007,3.76228,27.4968,0.527197,57.5914,10.3032,185.912,1.09615
44115.9375,6.053,20.8949,3.78333,27.2784,0.527831,57.0373,10.3811,185.527,1.09626
44115.94792,6.04698,20.7962,3.80878,27.357,0.532667,57.5352,10.2701,185.271,1.09641
44115.95833,6.05693,20.699,3.83654,26.7486,0.525089,57.1487,10.3195,184.694,1.09659
44115.96875,6.03495,20.6032,3.85482,26.9496,0.532283,57.0652,10.3421,184.182,1.09673
44115.97917,6.02667,20.5158,3.88154,26.8673,0.532797,57.4438,10.2883,183.989,1.09678
44115.98958,6.02754,20.4326,3.90265,26.6448,0.532257,57.3879,10.334,183.989,1.0969
44116,6.02614,20.3564,3.91814,26.4467,0.528224,57.3518,10.3298,183.797,1.09706
44116.01042,6.02023,20.2941,3.92867,26.2987,0.537791,57.2007,10.3147,183.413,1.0971
44116.02083,6.03146,20.2387,3.95351,26.4831,0.527337,57.0663,10.3541,183.477,1.09709
44116.03125,6.021,20.1833,3.97303,26.4006,0.53939,58.119,10.1851,183.284,1.09723
44116.04167,6.0174,20.1307,4.00226,26.1238,0.535735,59.2004,9.9926,183.541,1.09722
44116.05208,6.01612,20.092,4.00527,25.9338,0.540868,59.1034,10.0051,183.348,1.09724
44116.0625,6.01592,20.0312,4.01653,25.7092,0.539869,56.8615,10.4072,183.605,1.09727
44116.07292,6.01684,19.9648,4.02486,25.689,0.538914,59.3994,9.97965,183.669,1.09729
44116.08333,6.0155,19.9054,4.03948,25.5468,0.539413,58.4855,10.1215,183.413,1.09738
44116.09375,6.01649,19.8612,4.04246,25.6823,0.538346,57.4781,10.3169,183.477,1.09737
44116.10417,6.07349,19.8046,4.05025,25.4363,0.538016,58.3856,10.1449,183.541,1.0974
44116.11458,6.06529,19.7439,4.04673,25.4929,0.540118,57.4894,10.2886,183.861,1.09751
44116.125,6.06171,19.6984,4.04735,25.4907,0.536942,57.5253,10.3033,183.861,1.09755
44116.13542,6.05926,19.646,4.04789,25.2354,0.542148,57.2505,10.3419,183.925,1.0975
44116.14583,6.0614,19.6018,4.04781,25.1109,0.540445,56.9923,10.379,183.925,1.09756
44116.15625,6.05551,19.5481,4.04674,25.1522,0.543711,57.0119,10.4219,183.925,1.09764
44116.16667,6.05882,19.5095,4.04837,24.981,0.548542,56.4757,10.5112,184.117,1.09768
44116.17708,6.04724,19.4709,4.05224,24.7233,0.542511,56.2352,10.5473,183.989,1.09768
44116.1875,6.05288,19.442,4.06477,24.7867,0.540696,55.8821,10.6386,183.861,1.09759
44116.19792,6.04475,19.4075,4.08573,24.754,0.546392,56.2307,10.5399,183.733,1.0977
44116.20833,6.06294,19.3649,4.11268,24.6845,0.547726,55.9814,10.6312,183.541,1.09764
44116.21875,6.07082,19.3236,4.13484,24.4439,0.552903,56.1775,10.5602,183.284,1.09757
44116.22917,6.05466,19.2851,4.16179,24.4833,0.547354,56.5172,10.4938,183.348,1.09765
44116.23958,6.05795,19.2383,4.21861,24.182,0.549378,56.4092,10.5162,183.797,1.09755
44116.25,6.05554,19.2039,4.32003,24.4072,0.54624,56.175,10.5519,185.015,1.09744
44116.26042,6.05774,19.1736,4.45959,24.1204,0.550262,56.835,10.3994,186.36,1.09722
44116.27083,6.06456,19.1558,4.63765,24.1992,0.547377,57.2355,10.2908,187.706,1.09709
44116.28125,6.06804,19.1682,4.92597,24.1512,0.549165,57.1121,10.2586,189.501,1.09679
44116.29167,6.06819,19.2176,5.28287,24.2466,0.545114,56.7933,10.2276,191.615,1.09647
44116.30208,6.07752,19.2672,5.57413,24.0836,0.546476,56.6212,10.264,193.218,1.09614
44116.3125,6.08569,19.3167,5.81774,23.8957,0.548589,56.8899,10.1075,195.012,1.09595
44116.32292,6.08808,19.3456,5.95702,23.9318,0.547523,56.5185,10.1743,196.101,1.09563
44116.33333,6.09061,19.4241,6.23245,24.176,0.550062,57.4457,10.0198,198.665,1.09526
44116.34375,6.11525,19.6198,6.62901,24.2014,0.545726,56.7343,10.0113,202.382,1.09476
44116.35417,6.12375,19.7812,6.95124,24.2987,0.54257,56.9835,9.96603,205.073,1.09423
44116.36458,6.13567,19.9441,7.16028,24.2928,0.532001,56.4965,10.2852,206.868,1.09588
44116.375,6.27312,20.0519,7.29631,27.4563,0.146131,57.3475,10.1522,205.907,1.10139
44116.38542,6.26239,20.3287,7.60786,30.6371,0.142047,57.5744,10.0805,213.276,1.10034
44116.39583,6.28701,20.5935,7.93305,31.144,0.141945,56.7437,10.2907,217.506,1.09971
44116.40625,6.31934,20.7615,8.09937,31.1143,0.143832,55.1318,10.5358,220.005,1.09928
44116.41667,6.7984,21.1134,8.41265,31.2039,0.221709,54.5356,10.8071,203.471,1.09724
44116.42708,6.78852,21.6201,8.82886,31.393,0.220746,55.571,10.4604,222.569,1.09717
44116.4375,6.80369,22.2088,9.12425,31.3553,0.220571,55.526,10.4628,228.144,1.09611
44116.44792,6.82776,22.6382,9.30399,31.4611,0.221028,53.1866,10.8817,231.413,1.09526
44116.45833,6.86083,23.1047,9.46632,31.2602,0.221506,56.6415,10.3119,233.976,1.09478
44116.46875,6.87561,23.2833,9.44494,31.081,0.2232,55.2306,10.5776,236.924,1.09406
44116.47917,6.87789,23.3344,9.38363,31.2754,0.223987,55.2002,10.5397,239.808,1.09382
44116.48958,6.87564,23.3557,9.28448,31.2589,0.225737,54.9726,10.5832,242.948,1.09388
44116.5,6.89826,23.4068,9.25713,31.0101,0.224779,54.258,10.6424,246.473,1.09359
44116.51042,6.90732,23.4736,9.23337,30.8035,0.226266,55.5286,10.3893,249.997,1.09357
44116.52083,6.91977,23.5675,9.2696,30.9659,0.225494,56.0332,10.2854,253.33,1.09307
44116.53125,6.94013,23.7156,9.32318,30.8462,0.228341,56.5151,10.168,255.765,1.09324
44116.54167,6.95599,24.0925,9.34946,31.0965,0.227792,55.2671,10.4703,260.251,1.09244
44116.55208,6.96392,24.4751,9.30853,30.9227,0.229475,54.8962,10.5583,262.558,1.09235
44116.5625,6.97069,24.616,9.15289,30.7968,0.225955,57.2159,10.0833,264.545,1.09205
44116.57292,6.96735,24.9055,9.0801,30.7931,0.230619,56.6041,10.1862,266.595,1.09156
44116.58333,6.9831,25.128,9.10623,30.6295,0.230783,56.5548,10.2662,268.39,1.09172
44116.59375,6.98872,25.2785,9.05852,30.6056,0.229237,56.0645,10.278,270.184,1.09164
44116.60417,6.98985,25.3191,8.93685,30.6006,0.231104,54.2156,10.689,271.594,1.09132
44116.61458,6.98311,25.3582,8.84075,30.6075,0.232142,57.9789,9.97826,272.235,1.09186
44116.625,6.9876,25.2901,8.72168,30.3059,0.23267,56.9546,10.1937,272.748,1.0921
44116.63542,6.97861,25.2032,8.61794,29.867,0.231807,56.889,10.1633,272.363,1.09268
44116.64583,6.97186,25.0643,8.46772,29.7949,0.232279,56.8548,10.1989,272.363,1.09322
44116.65625,6.96286,24.9358,8.30581,29.9074,0.231592,56.5508,10.2028,271.017,1.09337
44116.66667,6.9381,24.783,8.12567,29.6111,0.233701,55.7647,10.3968,270.569,1.09386
44116.67708,6.9133,24.6031,7.90737,29.2491,0.23296,55.2112,10.431,270.697,1.09422
44116.6875,6.87494,24.3732,7.66072,29.0409,0.234165,55.6657,10.3332,269.928,1.09495
44116.69792,6.84329,24.1569,7.36945,28.4831,0.234108,58.9144,9.77992,268.39,1.09571
44116.70833,6.80596,23.9324,7.04335,28.6679,0.235407,58.3618,9.77729,265.762,1.0963
44116.71875,6.75387,23.6842,6.67203,28.2192,0.235342,57.6208,9.90189,263.007,1.09693
44116.72917,6.70054,23.4125,6.26387,28.1334,0.236399,56.6809,10.0421,258.393,1.09759
44116.73958,6.65167,23.1685,5.84852,27.5133,0.236367,57.1086,9.89348,253.138,1.09829
44116.75,6.62195,22.9207,5.44487,27.3195,0.237356,56.664,10.0033,247.178,1.09883
44116.76042,6.58993,22.6819,5.08171,26.8885,0.238433,57.2518,9.93639,241.282,1.09937
44116.77083,6.57036,22.4677,4.75363,26.6173,0.239618,57.0306,9.96319,236.091,1.09988
44116.78125,6.5485,22.2495,4.47273,26.1126,0.239878,56.9518,10.0537,231.156,1.10036
44116.79167,6.54137,22.0403,4.23449,25.9034,0.241036,59.8665,9.60922,226.927,1.10084
44116.80208,6.53085,21.8538,4.03742,25.5106,0.242874,59.2439,9.70282,223.081,1.10132
44116.8125,6.52718,21.6886,3.87259,25.2205,0.243416,58.5349,9.84156,219.365,1.10171
44116.82292,6.52241,21.5488,3.73544,24.7966,0.242311,58.183,9.98496,216.032,1.10203
44116.83333,6.51647,21.3923,3.62333,24.557,0.24395,57.9555,10.024,213.405,1.10246
44116.84375,6.51279,21.2319,3.53319,24.1698,0.242864,57.7132,10.0863,211.162,1.10284
44116.85417,6.50798,21.0786,3.45762,23.9385,0.243722,56.758,10.2836,208.919,1.10309
44116.86458,6.50546,20.9353,3.41746,23.7194,0.244715,56.8453,10.2959,206.74,1.10338
44116.875,6.50297,20.806,3.38952,23.3989,0.245955,56.5398,10.3299,205.009,1.10368
44116.88542,6.49484,20.7212,3.36156,23.157,0.244971,56.4729,10.3512,203.664,1.10384
44116.89583,6.48666,20.6101,3.34159,23.0275,0.245198,56.6443,10.355,202.19,1.10413
44116.90625,6.48534,20.5047,3.33167,22.6051,0.246824,56.6861,10.3613,201.292,1.1042
44116.91667,6.4817,20.3841,3.33076,22.6445,0.246982,56.689,10.39,199.947,1.10449
44116.92708,6.47922,20.2705,3.32457,22.2973,0.246768,56.409,10.418,199.242,1.10472
44116.9375,6.47789,20.1653,3.32455,22.1806,0.249264,60.2105,9.78077,198.28,1.10487
